pid,order,file_name,label,_date,object_type,source
gbby-45g553,530,gbby-45g553.jpg,GBBY 45G/553: Golf Match or Practice Scene - Team Member - Unidentified - Posed Action - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g553.jpg
gbby-45g554,531,gbby-45g554.jpg,GBBY 45G/554: Golf Match or Practice Scene - Team Member - Unidentified - Posed Action - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g554.jpg
gbby-45g555,532,gbby-45g555.jpg,GBBY 45G/555: Golf Match or Practice Scene - Team Member - Unidentified - Posed Action - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g555.jpg
gbby-45g556,533,gbby-45g556.jpg,GBBY 45G/556: Golf Match or Practice Scene - Team Member - Unidentified - Posed Action - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g556.jpg
gbby-45g557,534,gbby-45g557.jpg,GBBY 45G/557: Golf Match or Practice Scene - Team Member - Unidentified - Posed Action - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g557.jpg
gbby-45g558,535,gbby-45g558.jpg,GBBY 45G/558: Golf Match or Practice Scene - Team Member - Unidentified - Posed Action - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g558.jpg
gbby-45g559,536,gbby-45g559.jpg,GBBY 45G/559: Golf Match or Practice Scene - Team Member - Unidentified - Posed Action - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g559.jpg
gbby-45g560,537,gbby-45g560.jpg,GBBY 45G/560: Golf Match or Practice Scene - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g560.jpg
gbby-45g561,538,gbby-45g561.jpg,GBBY 45G/561: Golf Match or Practice Scene - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g561.jpg
gbby-45g562,539,gbby-45g562.jpg,GBBY 45G/562: Golf Match or Practice Scene - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g562.jpg
gbby-45g563,540,gbby-45g563.jpg,GBBY 45G/563: Golf Match or Practice Scene - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g563.jpg
gbby-45g564,541,gbby-45g564.jpg,"GBBY 45G/564: Golfers (Unidentified, not Students) Notre Dame Golf Course - c1930s",1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g564.jpg
gbby-45g565,542,gbby-45g565.jpg,"GBBY 45G/565: Golfers (Unidentified, not Students) Notre Dame Golf Course - c1930s",1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g565.jpg
gbby-45g566,543,gbby-45g566.jpg,"GBBY 45G/566: Golfers (Unidentified, not Students) Notre Dame Golf Course - c1930s",1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g566.jpg
gbby-45g567,544,gbby-45g567.jpg,"GBBY 45G/567: Golfers (Unidentified, not Students) Notre Dame Golf Course - c1930s",1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g567.jpg
gbby-45g568,545,gbby-45g568.jpg,"GBBY 45G/568: Golfers (Unidentified, not Students) Notre Dame Golf Course - c1930s",1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g568.jpg
gbby-45g569,546,gbby-45g569.jpg,"GBBY 45G/569: Golfers (Unidentified, not Students) Notre Dame Golf Course - c1930s",1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g569.jpg
gbby-45g570,547,gbby-45g570.jpg,"GBBY 45G/570: Golfers (Unidentified, not Students) Notre Dame Golf Course - c1930s",1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g570.jpg
gbby-57g001,548,gbby-57g001.jpg,GBBY 57G/001: Donald L. Allen: Football Player - 1933,1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g001.jpg
gbby-57g002,549,gbby-57g002.jpg,GBBY 57G/002: Russ Arndt: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g002.jpg
gbby-57g003,550,gbby-57g003.jpg,GBBY 57G/003: Joe Bach: Football Player - 1923-1924,1923-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g003.jpg
gbby-57g004,551,gbby-57g004.jpg,GBBY 57G/004: Joe Bach: Football Player - 1923-1924,1923-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g004.jpg
gbby-57g005,552,gbby-57g005.jpg,GBBY 57G/005: Joe Bach: Football Player (GBBY 57G/005 is Damaged) - 1923-1924,1923-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g005.jpg
gbby-57g006,553,gbby-57g006.jpg,GBBY 57G/006: Joe Bach: Football Player - 1923-1924,1923-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g006.jpg
gbby-57g007,554,gbby-57g007.jpg,GBBY 57G/007: Steve Banas: Football Player - 1931-1933,1931-1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g007.jpg
gbby-57g008,555,gbby-57g008.jpg,GBBY 57G/008: Emmett L. Baxter: Football Player - Notre Dame,n.d.,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g008.jpg
gbby-57g009,556,gbby-57g009.jpg,GBBY 57G/009: Joe Beach: Football Player - 1933-1934,1933-1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g009.jpg
gbby-57g010,557,gbby-57g010.jpg,GBBY 57G/010: Joe Benda: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g010.jpg
gbby-57g011,558,gbby-57g011.jpg,GBBY 57G/011: Joe Benda: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g011.jpg
gbby-57g012,559,gbby-57g012.jpg,GBBY 57G/012: Joe Boland: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g012.jpg
gbby-57g013,560,gbby-57g013.jpg,GBBY 57G/013: Joe Boland: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g013.jpg
gbby-57g014,561,gbby-57g014.jpg,GBBY 57G/014: Ray Boland: Football Player - 1932,1932,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g014.jpg
gbby-57g015,562,gbby-57g015.jpg,GBBY 57G/015: Jim Brady: Football Player - 1927-1928,1927-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g015.jpg
gbby-57g016,563,gbby-57g016.jpg,GBBY 57G/016: Earl Brown: Football Player - 1936-1938,1936-1938,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g016.jpg
gbby-57g017,564,gbby-57g017.jpg,GBBY 57G/017: Burke: Football Player - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g017.jpg
gbby-57g018,565,gbby-57g018.jpg,GBBY 57G/018: Fred Carideo: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g018.jpg
gbby-57g019,566,gbby-57g019.jpg,GBBY 57G/019: Frank Canale: Football Player - 1931-1934,1931-1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g019.jpg
gbby-57g020,567,gbby-57g020.jpg,GBBY 57G/020: Bill Cerney: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g020.jpg
gbby-57g021,568,gbby-57g021.jpg,GBBY 57G/021: Bill Cerney: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g021.jpg
gbby-57g022,569,gbby-57g022.jpg,GBBY 57G/022: John (Jack) Chevigny: Football Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g022.jpg
gbby-57g023,570,gbby-57g023.jpg,GBBY 57G/023: John (Jack) Chevigny: Football Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g023.jpg
gbby-57g024,571,gbby-57g024.jpg,GBBY 57G/024: John (Jack) Chevigny: Football Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g024.jpg
gbby-57g025,572,gbby-57g025.jpg,GBBY 57G/025: Chuck Collins: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g025.jpg
gbby-57g026,573,gbby-57g026.jpg,GBBY 57G/026: Chuck Collins: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g026.jpg
gbby-57g027,574,gbby-57g027.jpg,GBBY 57G/027: Ed Collins: Football Player - 1926-1929,1926-1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g027.jpg
gbby-57g028,575,gbby-57g028.jpg,GBBY 57G/028: Al Costello: Football Player - 1932-1934,1932-1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g028.jpg
gbby-57g029,576,gbby-57g029.jpg,GBBY 57G/029: Art Cronin: Football Player - 1934-1936,1934-1936,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g029.jpg
gbby-57g030,577,gbby-57g030.jpg,GBBY 57G/030: Clem Crowe: Football Player - 1923-1925,1923-1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g030.jpg
gbby-57g031,578,gbby-57g031.jpg,GBBY 57G/031: Clem Crowe: Football Player - 1923-1925,1923-1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g031.jpg
gbby-57g032,579,gbby-57g032.jpg,GBBY 57G/032: Clem Crowe: Football Player - 1923-1925,1923-1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g032.jpg
gbby-57g033,580,gbby-57g033.jpg,GBBY 57G/033: James (Jim) Crowley: Football Player - 1924,1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g033.jpg
gbby-57g034,581,gbby-57g034.jpg,GBBY 57G/034: James (Jim) Crowley: Football Player - 1924,1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g034.jpg
gbby-57g035,582,gbby-57g035.jpg,GBBY 57G/035: Ray (Bucky) Dahman: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g035.jpg
gbby-57g036,583,gbby-57g036.jpg,GBBY 57G/036: Ed Dunn: Football Player - 1934-1935,1934-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g036.jpg
gbby-57g037,584,gbby-57g037.jpg,GBBY 57G/037: Gene (Red) Edwards: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g037.jpg
gbby-57g038,585,gbby-57g038.jpg,GBBY 57G/038: Gene (Red) Edwards: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g038.jpg
gbby-57g039,586,gbby-57g039.jpg,GBBY 57G/039: Don Elser: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g039.jpg
gbby-57g040,587,gbby-57g040.jpg,GBBY 57G/040: Rex Enright: Football Player - 1923-1925,1923-1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g040.jpg
gbby-57g041,588,gbby-57g041.jpg,GBBY 57G/041: Rex Enright: Football Player - 1923-1925,1923-1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g041.jpg
gbby-57g042,589,gbby-57g042.jpg,GBBY 57G/042: Christy Flanagan: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g042.jpg
gbby-57g043,590,gbby-57g043.jpg,GBBY 57G/043: Christy Flanagan: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g043.jpg
gbby-57g044,591,gbby-57g044.jpg,GBBY 57G/044: John Frederick: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g044.jpg
gbby-57g045,592,gbby-57g045.jpg,GBBY 57G/045: John Frederick: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g045.jpg
gbby-57g046,593,gbby-57g046.jpg,GBBY 57G/046: John Frederick: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g046.jpg
gbby-57g047,594,gbby-57g047.jpg,GBBY 57G/047: Karl Fulnecky: Football Player - 1933,1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g047.jpg
gbby-57g048,595,gbby-57g048.jpg,GBBY 57G/048: Tom (Kitty) Gorman: Football Player - 1931-1933,1931-1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g048.jpg
gbby-57g049,596,gbby-57g049.jpg,"GBBY 57G/049: Thomas (Tom, Red) Hearden: Football Player - 1924-1926",1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g049.jpg
gbby-57g050,597,gbby-57g050.jpg,"GBBY 57G/050: Thomas (Tom, Red) Hearden: Football Player - 1924-1926",1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g050.jpg
gbby-57g051,598,gbby-57g051.jpg,"GBBY 57G/051: Thomas (Tom, Red) Hearden: Football Player - 1924-1926",1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g051.jpg
gbby-57g052,599,gbby-57g052.jpg,GBBY 57G/052: John Hogan: Football Player - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g052.jpg
gbby-57g053,600,gbby-57g053.jpg,GBBY 57G/053: Paul Host: Football Player - 1932,1932,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g053.jpg
gbby-57g054,601,gbby-57g054.jpg,GBBY 57G/054: Max Houser: Football Player - 1923-1924,1923-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g054.jpg
gbby-57g055,602,gbby-57g055.jpg,GBBY 57G/055: Ed Hunsinger: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g055.jpg
gbby-57g056,603,gbby-57g056.jpg,GBBY 57G/056: Ed Hunsinger: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g056.jpg
gbby-57g057,604,gbby-57g057.jpg,GBBY 57G/057: Arthur S.J. Katz: Football Player - 1933,1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g057.jpg
gbby-57g058,605,gbby-57g058.jpg,GBBY 57G/058: Charles H. Keller (South Bend Resident?) - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g058.jpg
gbby-57g059,606,gbby-57g059.jpg,GBBY 57G/059: Louis Kisch (South Bend Resident?) - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g059.jpg
gbby-57g060,607,gbby-57g060.jpg,GBBY 57G/060: Noble Kizer: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g060.jpg
gbby-57g061,608,gbby-57g061.jpg,GBBY 57G/061: Noble Kizer: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g061.jpg
gbby-57g062,609,gbby-57g062.jpg,GBBY 57G/062: Arden Kline (South Bend Policeman) - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g062.jpg
gbby-57g063,610,gbby-57g063.jpg,GBBY 57G/063: Mike Koken: Football Player - 1930-1932,1930-1932,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g063.jpg
gbby-57g064,611,gbby-57g064.jpg,GBBY 57G/064: Edwin Kosky: Football Player - 1929,1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g064.jpg
gbby-57g065,612,gbby-57g065.jpg,GBBY 57G/065: Casimer Kubiak (South Bend Resident?) - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g065.jpg
gbby-57g066,613,gbby-57g066.jpg,GBBY 57G/066: Lafortune (South Bend Resident?) - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g066.jpg
gbby-57g067,614,gbby-57g067.jpg,GBBY 57G/067: John Law: Football Player - 1926-1929,1926-1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g067.jpg
gbby-57g068,615,gbby-57g068.jpg,GBBY 57G/068: Elmer Layden: as Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g068.jpg
gbby-57g069,616,gbby-57g069.jpg,GBBY 57G/069: Elmer Layden: as Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g069.jpg
gbby-57g070,617,gbby-57g070.jpg,GBBY 57G/070: Elmer Layden: as Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g070.jpg
gbby-57g071,618,gbby-57g071.jpg,GBBY 57G/071: Francis (Mike) Layden: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g071.jpg
gbby-57g072,619,gbby-57g072.jpg,GBBY 57G/072: Mike Leding: Football Player - 1931-1932,1931-1932,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g072.jpg
gbby-57g073,620,gbby-57g073.jpg,GBBY 57G/073: Jim Leonard: Football Player - 1931-1933,1931-1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g073.jpg
gbby-57g074,621,gbby-57g074.jpg,GBBY 57G/074: George Leppig: Football Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g074.jpg
gbby-57g075,622,gbby-57g075.jpg,GBBY 57G/075: Bernie Livergood: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g075.jpg
gbby-57g076,623,gbby-57g076.jpg,GBBY 57G/076: Bernie Livergood: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g076.jpg
gbby-57g077,624,gbby-57g077.jpg,GBBY 57G/077: Nick Lukats: Football Player - 1930-1933,1930-1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g077.jpg
gbby-57g078,625,gbby-57g078.jpg,GBBY 57G/078: Nick Lukats: Football Player - 1930-1933,1930-1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g078.jpg
gbby-57g079,626,gbby-57g079.jpg,GBBY 57G/079: Nick Lukats: Football Player - 1930-1933,1930-1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g079.jpg
gbby-57g080,627,gbby-57g080.jpg,GBBY 57G/080: Ray Marelli: Football Player - 1925-1926,1925-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g080.jpg
gbby-57g081,628,gbby-57g081.jpg,GBBY 57G/081: Ray Marelli: Football Player - 1925-1926,1925-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g081.jpg
gbby-57g082,629,gbby-57g082.jpg,GBBY 57G/082: D.A. Martin (South Bend Policeman) - 1928,1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g082.jpg
gbby-57g083,630,gbby-57g083.jpg,GBBY 57G/083: Joe Maxwell: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g083.jpg
gbby-57g084,631,gbby-57g084.jpg,GBBY 57G/084: Joe Maxwell: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g084.jpg
gbby-57g085,632,gbby-57g085.jpg,GBBY 57G/085: Ed McCormick (South Bend Resident?) - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g085.jpg
gbby-57g086,633,gbby-57g086.jpg,GBBY 57G/086: Charles McKinney: Football Player - 1926-1927,1926-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g086.jpg
gbby-57g087,634,gbby-57g087.jpg,GBBY 57G/087: T.S. McLaughlin: Football Player - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g087.jpg
gbby-57g088,635,gbby-57g088.jpg,GBBY 57G/088: John vs. McManmon: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g088.jpg
gbby-57g089,636,gbby-57g089.jpg,GBBY 57G/089: John vs. McManmon: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g089.jpg
gbby-57g090,637,gbby-57g090.jpg,GBBY 57G/090: John vs. McManmon: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g090.jpg
gbby-57g091,638,gbby-57g091.jpg,GBBY 57G/091: John McMullan: Football Player - 1923-1925,1923-1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g091.jpg
gbby-57g092,639,gbby-57g092.jpg,GBBY 57G/092: John McMullan: Football Player - 1923-1925,1923-1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g092.jpg
gbby-57g093,640,gbby-57g093.jpg,GBBY 57G/093: Vince McNally: Football Player - 1925-1926,1925-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g093.jpg
gbby-57g094,641,gbby-57g094.jpg,GBBY 57G/094: George Melinkovich: Football Player - 1931-1934,1931-1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g094.jpg
gbby-57g095,642,gbby-57g095.jpg,GBBY 57G/095: Bert Metzger: Football Player - 1928-1930,1928-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g095.jpg
gbby-57g096,643,gbby-57g096.jpg,GBBY 57G/096: Edgar 'Rip' Miller: Football Player (GBBY 57G/096 is Damaged) - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g096.jpg
gbby-57g097,644,gbby-57g097.jpg,GBBY 57G/097: Don Miller: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g097.jpg
gbby-57g098,645,gbby-57g098.jpg,GBBY 57G/098: Don Miller: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g098.jpg
gbby-57g099,646,gbby-57g099.jpg,GBBY 57G/099: Fred Miller: Football Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g099.jpg
gbby-57g100,647,gbby-57g100.jpg,GBBY 57G/100: Wayne Millner: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g100.jpg
gbby-57g101,648,gbby-57g101.jpg,GBBY 57G/101: Wayne Millner: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g101.jpg
gbby-57g102,649,gbby-57g102.jpg,GBBY 57G/102: Edgar (Rip) Miller: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g102.jpg
gbby-57g103,650,gbby-57g103.jpg,GBBY 57G/103: Edgar (Rip) Miller: Football Player - 1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g103.jpg
gbby-57g104,651,gbby-57g104.jpg,GBBY 57G/104: George Murrin: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g104.jpg
gbby-57g105,652,gbby-57g105.jpg,GBBY 57G/105: John Niemiec: Football Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g105.jpg
gbby-57g106,653,gbby-57g106.jpg,GBBY 57G/106: John Niemiec: Football Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g106.jpg
gbby-57g107,654,gbby-57g107.jpg,GBBY 57G/107: Harry O'Boyle: Football B/W Glass Plate Negative ~ Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g107.jpg
gbby-57g108,655,gbby-57g108.jpg,GBBY 57G/108: Harry O'Boyle: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g108.jpg
gbby-57g109,656,gbby-57g109.jpg,GBBY 57G/109: Harry O'Boyle: Football Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g109.jpg
gbby-57g110,657,gbby-57g110.jpg,GBBY 57G/110: Art Parisien: Football Player - 1925-1926,1925-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g110.jpg
gbby-57g111,658,gbby-57g111.jpg,GBBY 57G/111: Andrew (Andy) Pilney: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g111.jpg
gbby-57g112,659,gbby-57g112.jpg,GBBY 57G/112: Andrew (Andy) Pilney: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g112.jpg
gbby-57g113,660,gbby-57g113.jpg,GBBY 57G/113: Andrew (Andy) Pilney: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g113.jpg
gbby-57g114,661,gbby-57g114.jpg,GBBY 57G/114: Henry Pojman: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g114.jpg
gbby-57g115,662,gbby-57g115.jpg,GBBY 57G/115: Henry Pojman: Football Player - 1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g115.jpg
gbby-57g116,663,gbby-57g116.jpg,GBBY 57G/116: John (Bull) Polisky: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g116.jpg
gbby-57g117,664,gbby-57g117.jpg,GBBY 57G/117: John (Bull) Polisky: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g117.jpg
gbby-57g118,665,gbby-57g118.jpg,GBBY 57G/118: Joe Prelli: Football Player - 1924-1927,1924-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g118.jpg
gbby-57g119,666,gbby-57g119.jpg,GBBY 57G/119: William E. Ream: Football Player - 1933,1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g119.jpg
gbby-57g120,667,gbby-57g120.jpg,GBBY 57G/120: William E. Ream: Football Player - 1933,1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g120.jpg
gbby-57g121,668,gbby-57g121.jpg,GBBY 57G/121: William E. Ream: Football Player - 1933,1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g121.jpg
gbby-57g122,669,gbby-57g122.jpg,GBBY 57G/122: Charlie Riley: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g122.jpg
gbby-57g123,670,gbby-57g123.jpg,GBBY 57G/123: Charlie Riley: Football Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g123.jpg
gbby-57g124,671,gbby-57g124.jpg,GBBY 57G/124: John Roach: Football Player - 1923-1926,1923-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g124.jpg
gbby-57g125,672,gbby-57g125.jpg,GBBY 57G/125: John Roach: Football Player - 1923-1926,1923-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g125.jpg
gbby-57g126,673,gbby-57g126.jpg,GBBY 57G/126: Tom Roach: Football Player - 1932-1933,1932-1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g126.jpg
gbby-57g127,674,gbby-57g127.jpg,GBBY 57G/127: Jack Robinson: Football Player - 1932-1934,1932-1934,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g127.jpg
gbby-57g128,675,gbby-57g128.jpg,GBBY 57G/128: Eddie Scharer: Football Player - 1924-1925,1924-1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g128.jpg
